🌌☘️📺福建电信🍅,#genre#
台視,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv066
中視,https://mg.345564.xyz/proxy.php?url=http://37.27.111.214:8080/live/7/hls.m3u8
中視,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv040
華視,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv041
民視,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv002
民視,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv155
TVBS,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv073
國會頻道1,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv084
國會頻道2,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv085
第1商業台,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv109
唯心電視台,https://mg.345564.xyz/proxy.php?url=https://5ddce30eb4b55.streamlock.net/wxtv/wxtvnow.stream/playlist.m3u8&data=normal
新唐人,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=WIhgU_mc05A
澳洲ABCNews,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=vOTiJkg1voo
ABC News,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/live/-mvUkiILTqI
CCTV中文國際,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=bEZYrBMYNNg
CNN News,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=78UnBnAidZ0-
DW,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=pqabxBKzZ6M
DW德國之聲,https://mg.345564.xyz/proxy.php?url=https://youtu.be/tZT2MCYu6Zw
Euronews English,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/live/pykpO5kQJ98
Euronews English,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=pykpO5kQJ98
Fox new,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=YDfiTGGPYCk
FRANCE 24,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=h3MuIUNCCzI
HTB北海道,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/live/d8CrKBU99Hg
KBS KOREA,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=HnfpTMtfFk8
KOMPASTV,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=4rmf-lk3ito
mnews鏡新聞,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/live/5n0y6b0Q25o
NASA Live,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/live/nA9UZF-SZoQ
Nat geo wild,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=BJ3Yv572V1A
NBC NEW,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=7-JR7DjKF_c
NHK WORLD,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=f0lYkdA-Gtw
Sky News,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=w9uJg68CV4g
TVBS HD,https://mg.345564.xyz/proxy.php?url=https://m.youtube.com/watch?v=YvdcZ_jpLXE
TVBS HD,https://mg.345564.xyz/proxy.php?url=https://clonglii.serv00.net/youtube_d.php?id=YvdcZ_jpLXE&data=normal
TVBS HD,https://mg.345564.xyz/proxy.php?url=https://clonglii.serv00.net/youtube_d.php?id=YvdcZ_jpLXE&ln=2&data=normal
CBS哥倫比亞廣播系統新聞(CBS),https://mg.345564.xyz/proxy.php?url=https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8&data=normal
CNN有線電視新聞網(CNN),https://mg.345564.xyz/proxy.php?url=https://d3696l48vwq25d.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-0g2918mubifjw/index.m3u8&data=normal
CNN有線電視新聞網(CNN),https://mg.345564.xyz/proxy.php?url=https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8&data=normal
CNN有線電視新聞網(CNN),https://mg.345564.xyz/proxy.php?url=https://cnn-cnninternational-1-eu.rakuten.wurl.tv/playlist.m3u8&data=normal
福斯直播(美國偏保守派)(LiveNOW from FOX),https://mg.345564.xyz/proxy.php?url=https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8&data=normal
彭博財經電視(美國財經)(Bloomberg Television),https://mg.345564.xyz/proxy.php?url=https://0984ed0046994029aafaa07692005474.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_Bloomberg/playlist.m3u8&data=normal
RT俄羅斯今日電視台(俄羅斯)(RT News),https://mg.345564.xyz/proxy.php?url=https://rt-glb.rttv.com/dvr/rtnews/playlist.m3u8&data=normal
BBC英國廣播公司新聞(英國)(BBC News),https://mg.345564.xyz/proxy.php?url=https://d1kvlt93j1bc49.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-6vpx7bvwjm7ao/v1/amcnetworks_bbcnews_1/samsungheadend_us/latest/main/hls/playlist.m3u8&data=normal
BBC英國廣播公司新聞(英國)(BBC News),https://mg.345564.xyz/proxy.php?url=https://i.mjh.nz/SamsungTVPlus/US4000033L.m3u8&data=normal
亞洲新聞(新加坡)(CNA),https://mg.345564.xyz/proxy.php?url=https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8&data=normal
日本廣播協會(日本)(NHK World)(各地字幕),https://mg.345564.xyz/proxy.php?url=https://cdn.nhkworld.jp/www11/nhkworld-tv/bmcc-live/zt/playlist-back.m3u8&data=normal
鳳凰資訊,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=sUISafvOieY
TVBS56,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=YvdcZ_jpLXE
東森Live,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/watch?v=S5WOGu2HSes
🍅☘️直连测试,#genre#
HOY TV,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/39ecfe1253b307af2e93faa1cd0ae56b.flv
ViuTV,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/365d15bad7d95fba0ca015fccc1bb588.flv
TVB1,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/c55985eebf76a91b12f259549118ed86.flv
翡翠台,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/7099f66df8ea9e3bb15e1023e60f9a68.flv
翡翠台,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/76a5bea61a9b95235ecc8e10efa23a1f.flv
明珠台,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/c5220acf319f65ba0161a8d82760ed1d.flv
华丽翡翠台,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/afef8d032299c6cae821da210c3f0975.flv
无线新闻台,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/8909061706b522e5620dbfe2b5f7d33e.flv
Astro AOD,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/fe563af50ab5d0fa39513daf2e25e8e9.flv
TVB亚洲武侠,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/bdb59ec9d515cdad77fe2ed50899adac.flv
广东珠江,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/96a6703f0ad8736352c2be0e6f5630fb.flv
广东体育,https://mg.345564.xyz/proxy.php?url=http://push-rtmp-hs-spe-f5.douyincdn.com/live/5f8b6c18643188e8a1ae8aab6811c7b9.flv
鳳凰中文,https://mg.345564.xyz/proxy.php?url=http://bx.757888.xyz/api.php?id=fhzw
鳳凰資訊,https://mg.345564.xyz/proxy.php?url=http://bx.757888.xyz/api.php?id=fhzx
鳳凰香港,https://mg.345564.xyz/proxy.php?url=http://bx.757888.xyz/api.php?id=fhhk
翡翠台,https://mg.345564.xyz/proxy.php?url=http://bx.757888.xyz/api.php?id=fct
TVB PLUS,https://mg.345564.xyz/proxy.php?url=http://bx.757888.xyz/api.php?id=tvbp
明珠台,https://mg.345564.xyz/proxy.php?url=http://bx.757888.xyz/api.php?id=mz
無線新聞台,https://mg.345564.xyz/proxy.php?url=http://bx.757888.xyz/api.php?id=wxxw
美亞電影台,https://mg.345564.xyz/proxy.php?url=http://bx.757888.xyz/api.php?id=meiya
🍅☘️直连测试2,#genre#
翡翠台字幕,https://mg.345564.xyz/proxy.php?url=http://edge2.163189.xyz/o12.php?id=fct
明珠台字幕,https://mg.345564.xyz/proxy.php?url=http://edge2.163189.xyz/o12.php?id=mzt
翡翠台,https://mg.345564.xyz/proxy.php?url=https://edge.163189.xyz/163189/fct
HOY TV,https://mg.345564.xyz/proxy.php?url=https://edge.163189.xyz/163189/hoy
凤凰资讯,https://mg.345564.xyz/proxy.php?url=https://edge.163189.xyz/163189/fhzx
凤凰香港,https://mg.345564.xyz/proxy.php?url=https://edge.163189.xyz/163189/fhhk
无线新闻台,https://mg.345564.xyz/proxy.php?url=https://edge.163189.xyz/163189/wxxw
八度空间,https://mg.345564.xyz/proxy.php?url=https://edge.163189.xyz/163189/8tv
CH5,https://mg.345564.xyz/proxy.php?url=https://edge.163189.xyz/163189/ch5
CH8,https://mg.345564.xyz/proxy.php?url=https://edge.163189.xyz/163189/ch8
CHU,https://mg.345564.xyz/proxy.php?url=https://edge.163189.xyz/163189/chu
🍅☘️直连测试3,#genre#
HOY TV,https://mg.345564.xyz/proxy.php?url=http://fast.163189.xyz/163189/hoy
凤凰资讯,https://mg.345564.xyz/proxy.php?url=http://fast.163189.xyz/163189/fhzx
凤凰香港,https://mg.345564.xyz/proxy.php?url=http://fast.163189.xyz/163189/fhhk
无线新闻台,https://mg.345564.xyz/proxy.php?url=http://fast.163189.xyz/163189/wxxw
八度空间,https://mg.345564.xyz/proxy.php?url=http://fast.163189.xyz/163189/8tv
CH5,https://mg.345564.xyz/proxy.php?url=http://fast.163189.xyz/163189/ch5
CH8,https://mg.345564.xyz/proxy.php?url=http://fast.163189.xyz/163189/ch8
CHU,https://mg.345564.xyz/proxy.php?url=http://fast.163189.xyz/163189/chu
